id,title,year,runtime,genre,imdb_rating,metascore,num_votes,gross
tt0087538,Karate Kid,1984,126 min,"Action, Drama, Family",7.3,60,229683,$90.82M
tt7097896,Venom: Let There Be Carnage,2021,97 min,"Action, Sci-Fi, Thriller",5.9,49,229679,$213.55M
tt2321549,Der Babadook,2014,94 min,"Horror, Mystery",6.8,86,229590,$0.92M
tt9764362,The Menu,2022,107 min,"Horror, Thriller",7.2,71,229062,NA
tt2953050,Encanto,2021,102 min,"Animation, Comedy, Family",7.2,75,228437,$96.09M
tt0265208,The Girl Next Door,2004,109 min,"Comedy, Drama, Romance",6.7,47,227893,$14.59M
tt1649419,"The Impossible - Nichts ist stärker als der Wille, zu überleben",2012,114 min,"Adventure, Drama, History",7.5,73,227673,$19.02M
tt2184339,The Purge - Die Säuberung,2013,85 min,"Horror, Sci-Fi, Thriller",5.7,41,227609,$64.47M
tt5700672,Train to Busan,2016,118 min,"Action, Horror, Thriller",7.6,73,227434,$2.13M
tt0138097,Shakespeare in Love,1998,123 min,"Comedy, Drama, History",7.1,87,227332,$100.32M
tt0117665,Sleepers,1996,147 min,"Crime, Drama, Thriller",7.5,49,227093,$49.10M
tt1220719,Ip Man,2008,106 min,"Action, Biography, Drama",8,59,226094,NA
tt0032553,Der große Diktator,1940,125 min,"Comedy, Drama, War",8.4,NA,226024,$0.29M
tt1599348,Safe House,2012,115 min,"Action, Thriller",6.7,52,225912,$126.37M
tt0094737,Big,1988,104 min,"Comedy, Drama, Fantasy",7.3,73,225885,$114.97M
tt2005151,War Dogs,2016,114 min,"Biography, Comedy, Crime",7.1,57,225793,$43.03M
tt0109445,Clerks - Die Ladenhüter,1994,92 min,Comedy,7.7,70,225547,$3.15M
tt0117381,Zwielicht,1996,129 min,"Crime, Drama, Mystery",7.7,47,225544,$56.12M
tt2334879,White House Down,2013,131 min,"Action, Drama, Thriller",6.3,52,225504,$73.10M
tt0098635,Harry und Sally,1989,95 min,"Comedy, Drama, Romance",7.7,76,225489,$92.82M
tt0311113,Master & Commander: Bis ans Ende der Welt,2003,138 min,"Action, Adventure, Drama",7.4,81,225230,$93.93M
tt0266915,Rush Hour 2,2001,90 min,"Action, Comedy, Crime",6.6,48,224845,$226.16M
tt1124035,The Ides of March - Tage des Verrats,2011,101 min,"Drama, Thriller",7.1,67,224729,$40.96M
tt0374900,Napoleon Dynamite,2004,96 min,Comedy,6.9,64,224407,$44.54M
tt0112697,Clueless - Was sonst!,1995,97 min,"Comedy, Romance",6.9,68,224284,$56.63M
tt5164214,Ocean's 8,2018,110 min,"Action, Comedy, Crime",6.3,61,224279,$140.22M
tt0914798,Der Junge im gestreiften Pyjama,2008,94 min,"Drama, War",7.7,55,224194,$9.03M
tt0250494,Natürlich blond,2001,96 min,"Comedy, Romance",6.4,59,224071,$96.52M
tt0043014,Boulevard der Dämmerung,1950,110 min,"Drama, Film-Noir",8.4,NA,224054,NA
tt0409847,Cowboys & Aliens,2011,119 min,"Action, Sci-Fi, Thriller",6,50,224006,$100.24M
tt0376541,Hautnah,2004,104 min,"Drama, Romance",7.2,65,223819,$33.99M
tt0427944,Thank You for Smoking,2005,92 min,"Comedy, Drama",7.5,71,223517,$24.79M
tt7984734,Der Leuchtturm,2019,109 min,"Drama, Fantasy, Mystery",7.4,83,223370,$0.43M
tt0050212,Die Brücke am Kwai,1957,161 min,"Adventure, Drama, War",8.2,87,222954,$44.91M
tt0187738,Blade II,2002,117 min,"Action, Horror, Sci-Fi",6.7,52,222670,$82.35M
tt0287978,Daredevil,2003,103 min,"Action, Crime",5.3,42,222434,$102.54M
tt5580036,Tonya,2017,119 min,"Biography, Comedy, Drama",7.5,77,222300,$30.01M
tt6443346,Black Adam,2022,125 min,"Action, Adventure, Fantasy",6.4,41,222235,NA
tt3553976,Captain Fantastic: Einmal Wildnis und zurück,2016,118 min,"Comedy, Drama",7.8,72,222217,$5.88M
tt1142988,Die nackte Wahrheit,2009,96 min,"Comedy, Romance",6.4,28,222207,$88.92M
tt0103874,Bram Stokers Dracula,1992,128 min,"Drama, Fantasy, Horror",7.4,57,222051,$82.52M
tt0133152,Planet der Affen,2001,119 min,"Action, Adventure, Sci-Fi",5.7,50,222048,$180.01M
tt0246460,James Bond 007 - Stirb an einem anderen Tag,2002,133 min,"Action, Adventure, Thriller",6.1,56,221956,$160.94M
tt0112281,Ace Ventura - Jetzt wird's wild,1995,90 min,"Adventure, Comedy, Crime",6.4,45,221857,$108.39M
tt0142342,Big Daddy,1999,93 min,"Comedy, Drama",6.4,41,221825,$163.48M
tt0099653,Ghost - Nachricht von Sam,1990,127 min,"Drama, Fantasy, Romance",7.1,52,221680,$217.63M
tt0106519,Carlito's Way,1993,144 min,"Crime, Drama, Thriller",7.9,66,221589,$36.95M
tt2719848,Everest,2015,121 min,"Action, Adventure, Biography",7.1,64,221407,$43.48M
tt0425061,Get Smart,2008,110 min,"Action, Adventure, Comedy",6.5,54,220850,$130.32M
tt0120655,Dogma,1999,130 min,"Adventure, Comedy, Drama",7.3,62,220724,$30.65M
tt0416320,Match Point,2005,124 min,"Drama, Romance, Thriller",7.6,72,220630,$23.09M
tt1972591,King Arthur: Legend of the Sword,2017,126 min,"Action, Adventure, Drama",6.7,41,220610,$39.18M
tt0058461,Für eine Handvoll Dollar,1964,99 min,"Action, Drama, Western",7.9,65,220608,$14.50M
tt0063522,Rosemaries Baby,1968,137 min,"Drama, Horror",8,96,220601,NA
tt1980209,Pain & Gain,2013,129 min,"Action, Comedy, Crime",6.4,45,220496,$49.88M
tt1139797,So finster die Nacht,2008,114 min,"Drama, Fantasy, Horror",7.9,82,219977,$2.12M
tt0479143,Rocky Balboa,2006,102 min,"Action, Drama, Sport",7.1,63,219715,$70.27M
tt0338348,Der Polarexpress,2004,100 min,"Animation, Adventure, Comedy",6.6,61,219657,$183.37M
tt2883512,Kiss the Cook: So schmeckt das Leben,2014,114 min,"Adventure, Comedy, Drama",7.3,68,219575,$30.64M
tt0210945,Gegen jede Regel,2000,113 min,"Biography, Drama, Sport",7.8,48,219127,$115.65M
tt0305224,Die Wutprobe,2003,106 min,Comedy,6.2,52,219071,$135.65M
tt0481499,Die Croods,2013,98 min,"Animation, Adventure, Comedy",7.2,55,218986,$187.17M
tt0064115,Zwei Banditen,1969,110 min,"Biography, Crime, Drama",8,66,218546,$102.31M
tt1132620,Verblendung,2009,152 min,"Crime, Drama, Mystery",7.8,76,218473,$10.10M
tt0333766,Garden State,2004,102 min,"Comedy, Drama, Romance",7.4,67,218433,$26.78M
tt1219827,Ghost in the Shell,2017,107 min,"Action, Crime, Drama",6.3,52,218240,$40.56M
tt0128853,e-m@il für Dich,1998,119 min,"Comedy, Drama, Romance",6.7,57,218053,$115.82M
tt1464335,Uncharted,2022,116 min,"Action, Adventure",6.3,45,217779,NA
tt1321870,Gangster Squad,2013,113 min,"Action, Crime, Drama",6.7,40,217648,$46.00M
tt1365519,Tomb Raider,2018,119 min,"Action, Adventure, Fantasy",6.3,48,217324,$58.25M
tt1605630,American Pie - Das Klassentreffen,2012,113 min,Comedy,6.7,49,217051,$57.01M
tt6806448,Fast & Furious: Hobbs & Shaw,2019,137 min,"Action, Adventure, Thriller",6.5,60,216909,$173.96M
tt0100157,Misery,1990,107 min,"Drama, Thriller",7.8,75,216746,$61.28M
tt11138512,The Northman,2022,137 min,"Action, Adventure, Drama",7.1,82,216733,NA
tt0959337,Zeiten des Aufruhrs,2008,119 min,"Drama, Romance",7.3,69,216365,$22.91M
tt0134119,Der talentierte Mr. Ripley,1999,139 min,"Crime, Drama, Thriller",7.4,76,215975,$81.30M
tt0397892,Bolt: Ein Hund für alle Fälle,2008,96 min,"Animation, Adventure, Comedy",6.8,67,215346,$114.05M
tt2404435,Die glorreichen Sieben,2016,132 min,"Action, Adventure, Western",6.8,54,215184,$93.43M
tt1636826,Project X,2012,88 min,Comedy,6.6,48,215138,$54.73M
tt0212346,Miss Undercover,2000,109 min,"Action, Comedy, Crime",6.3,43,215064,$106.81M
tt2637276,Ted 2,2015,115 min,Comedy,6.3,48,214886,$81.48M
tt1272878,2 Guns,2013,109 min,"Action, Thriller",6.7,55,214757,$75.61M
tt0499448,Die Chroniken von Narnia - Prinz Kaspian von Narnia,2008,150 min,"Action, Adventure, Family",6.5,62,214474,$141.62M
tt0079817,Rocky II,1979,119 min,"Drama, Sport",7.3,61,214328,NA
tt0083907,Tanz der Teufel,1981,85 min,Horror,7.4,71,214186,$2.40M
tt1077258,Planet Terror,2007,105 min,"Action, Comedy, Horror",7.1,NA,214185,NA
tt0281358,Nur mit dir - A Walk to Remember,2002,101 min,"Drama, Romance",7.3,35,213803,$41.28M
tt5034838,Godzilla vs. Kong,2021,113 min,"Action, Sci-Fi, Thriller",6.3,59,213686,$100.92M
tt0295178,Austin Powers in Goldständer,2002,94 min,"Action, Adventure, Comedy",6.2,62,213525,$213.31M
tt1291150,Teenage Mutant Ninja Turtles,2014,101 min,"Action, Adventure, Comedy",5.8,31,213056,$191.20M
tt1667889,Ice Age 4 - Voll verschoben,2012,88 min,"Animation, Adventure, Comedy",6.5,49,212954,$161.32M
tt0431308,P.S. Ich Liebe Dich,2007,126 min,"Comedy, Drama, Romance",7,39,212583,$53.70M
tt0356150,Eurotrip,2004,92 min,Comedy,6.6,45,212580,$17.72M
tt0339291,Lemony Snicket - Rätselhafte Ereignisse,2004,108 min,"Adventure, Comedy, Family",6.8,62,212333,$118.63M
tt0094898,Der Prinz aus Zamunda,1988,117 min,"Comedy, Romance",7.1,47,212030,$128.15M
tt0146316,Lara Croft: Tomb Raider,2001,100 min,"Action, Adventure, Fantasy",5.7,33,211968,$131.14M
tt3281548,Little Women,2019,135 min,"Drama, Romance",7.8,91,211782,$108.10M
tt1305806,In ihren Augen,2009,129 min,"Drama, Mystery, Romance",8.2,80,211707,$6.39M
tt0452608,Death Race,2008,105 min,"Action, Sci-Fi, Thriller",6.4,43,211672,$36.32M
tt0207201,Was Frauen wollen,2000,127 min,"Comedy, Fantasy, Romance",6.4,47,211332,$182.81M
tt0097428,Ghostbusters 2,1989,108 min,"Action, Comedy, Fantasy",6.6,56,211246,$112.49M
tt0079501,Mad Max,1979,88 min,"Action, Adventure, Sci-Fi",6.8,73,210690,$8.75M
tt1046173,G.I. Joe - Geheimauftrag Cobra,2009,118 min,"Action, Adventure, Sci-Fi",5.7,32,210502,$152.27M
tt0892791,Für immer Shrek,2010,95 min,"Animation, Adventure, Comedy",6.3,58,210277,$238.37M
tt0181865,Traffic - Macht des Kartells,2000,147 min,"Crime, Drama, Thriller",7.6,86,209971,$124.12M
tt0089927,Rocky IV - Der Kampf des Jahrhunderts,1985,91 min,"Drama, Sport",6.8,40,209892,$127.87M
tt0949731,The Happening,2008,91 min,"Adventure, Drama, Sci-Fi",5,34,209806,$64.51M
tt1623205,Die fantastische Welt von Oz,2013,130 min,"Adventure, Family, Fantasy",6.3,44,209763,$234.91M
tt1606378,Stirb langsam - Ein guter Tag zum Sterben,2013,98 min,"Action, Thriller",5.2,28,209594,$67.35M
tt1155056,Trauzeuge gesucht!,2009,105 min,"Comedy, Romance",7,70,209427,$71.44M
tt9777666,The Tomorrow War,2021,138 min,"Action, Adventure, Drama",6.5,45,209342,NA
tt1428538,Hänsel und Gretel: Hexenjäger,2013,88 min,"Action, Fantasy, Horror",6.1,23,209334,$55.70M
tt0328828,American Pie: Jetzt wird geheiratet,2003,96 min,Comedy,6.3,43,209303,$104.57M
tt0488120,Das perfekte Verbrechen,2007,113 min,"Crime, Drama, Thriller",7.2,68,208900,$39.02M
tt0120917,Ein Königreich für ein Lama,2000,78 min,"Animation, Adventure, Comedy",7.4,70,208658,$89.30M
tt0461770,Verwünscht,2007,107 min,"Animation, Adventure, Comedy",7.1,75,208230,$127.81M
tt0308644,Wenn Träume fliegen lernen,2004,106 min,"Biography, Drama, Family",7.7,67,207984,$51.68M
tt8936646,Tyler Rake: Extraction,2020,116 min,"Action, Thriller",6.7,56,207895,NA
tt0758752,Love & Other Drugs - Nebenwirkung inklusive,2010,112 min,"Comedy, Drama, Romance",6.7,55,207676,$32.37M
tt1899353,The Raid,2011,101 min,"Action, Crime, Thriller",7.6,73,207489,$4.11M
tt2463208,The Adam Project,2022,106 min,"Action, Adventure, Comedy",6.7,55,207328,NA
tt2234155,Prakti.com,2013,119 min,Comedy,6.3,42,207307,$44.67M
tt0158983,"South Park: Größer, länger und un(b)geschnitten",1999,81 min,"Animation, Comedy, Fantasy",7.7,73,207225,$52.04M
tt1127180,Drag Me to Hell,2009,99 min,Horror,6.6,83,207180,$42.10M
tt1649418,The Gray Man,2022,122 min,"Action, Thriller",6.5,49,206758,NA
tt0388482,Transporter - The Mission,2005,87 min,"Action, Crime, Thriller",6.3,56,206192,$43.10M
tt0067992,Charlie und die Schokoladenfabrik,1971,100 min,"Family, Fantasy, Musical",7.8,67,206028,$4.00M
tt4555426,Die dunkelste Stunde,2017,125 min,"Biography, Drama, War",7.4,75,205841,$56.47M
tt1398426,Straight Outta Compton,2015,147 min,"Biography, Drama, History",7.8,72,205748,$161.20M
tt2334873,Blue Jasmine,2013,98 min,"Comedy, Drama",7.3,78,205709,$33.41M
tt1284575,Bad Teacher,2011,92 min,"Comedy, Romance",5.6,47,205697,$100.29M
tt2709768,Pets,2016,87 min,"Animation, Adventure, Comedy",6.5,61,205680,$368.38M
tt0075860,Unheimliche Begegnung der dritten Art,1977,138 min,"Drama, Sci-Fi",7.6,90,205490,$132.09M
tt0481369,Nummer 23,2007,98 min,"Crime, Mystery, Thriller",6.4,NA,205361,$35.19M
tt0974661,17 Again - Back to High School,2009,102 min,"Comedy, Drama, Fantasy",6.4,48,205280,$64.17M
tt0960144,Leg dich nicht mit Zohan an,2008,113 min,"Action, Comedy",5.6,54,205222,$100.02M
tt0096438,Falsches Spiel mit Roger Rabbit,1988,104 min,"Animation, Adventure, Comedy",7.7,83,204946,$156.45M
tt0103772,Basic Instinct,1992,127 min,"Drama, Mystery, Thriller",7,43,204772,$117.73M
tt1340800,"Dame, König, As, Spion",2011,127 min,"Drama, Mystery, Thriller",7,85,204561,$24.15M
tt0099810,Jagd auf Roter Oktober,1990,135 min,"Action, Adventure, Thriller",7.5,58,204473,$122.01M
tt5083738,The Favourite - Intrigen und Irrsinn,2018,119 min,"Biography, Comedy, Drama",7.5,91,204442,$34.37M
tt15097216,Jai Bhim,2021,164 min,"Crime, Drama, Mystery",8.8,NA,204106,NA
tt0370263,Alien vs. Predator,2004,101 min,"Action, Adventure, Horror",5.6,29,203583,$80.28M
tt0838221,Darjeeling Limited,2007,91 min,"Adventure, Comedy, Drama",7.2,67,203542,$11.90M
tt0080455,Blues Brothers,1980,133 min,"Action, Adventure, Comedy",7.9,60,203475,$57.23M
tt0129167,Der Gigant aus dem All,1999,86 min,"Animation, Action, Adventure",8.1,85,203468,$23.16M
tt0143145,James Bond 007 - Die Welt ist nicht genug,1999,128 min,"Action, Adventure, Thriller",6.4,57,203358,$126.94M
tt1815862,After Earth,2013,100 min,"Action, Adventure, Sci-Fi",4.8,33,203348,$60.52M
tt0088846,Brazil,1985,132 min,"Drama, Sci-Fi",7.9,84,203277,$9.93M
tt0090756,Blue Velvet: Verbotene Blicke,1986,120 min,"Crime, Drama, Mystery",7.7,76,203079,$8.55M
tt0029583,Schneewittchen und die sieben Zwerge,1937,83 min,"Animation, Adventure, Family",7.6,96,203007,$184.93M
tt0097958,"Hilfe, es weihnachtet sehr",1989,97 min,Comedy,7.5,49,202839,$71.32M
tt0401855,Underworld: Evolution,2006,106 min,"Action, Fantasy, Thriller",6.7,36,202745,$62.32M
tt0118929,Dark City,1998,100 min,"Fantasy, Mystery, Sci-Fi",7.6,66,202681,$14.38M
tt0318627,Resident Evil: Apocalypse,2004,94 min,"Action, Horror, Sci-Fi",6.1,35,202437,$51.20M
tt0195685,Erin Brockovich,2000,131 min,"Biography, Drama",7.4,73,202372,$125.60M
tt3011894,Wild Tales: Jeder dreht mal durch!,2014,122 min,"Comedy, Drama, Thriller",8.1,77,201583,$3.11M
tt2094766,Assassin's Creed,2016,115 min,"Action, Adventure, Sci-Fi",5.6,36,201404,$54.65M
tt0371724,Per Anhalter durch die Galaxis,2005,109 min,"Adventure, Comedy, Sci-Fi",6.7,63,201151,$51.09M
tt0993842,Wer ist Hanna?,2011,111 min,"Action, Adventure, Drama",6.8,65,201134,$40.26M
tt0130827,Lola rennt,1998,81 min,"Action, Crime, Thriller",7.7,77,201014,$7.27M
tt1078912,Nachts im Museum 2,2009,105 min,"Adventure, Comedy, Family",6,42,200995,$177.24M
tt0117705,Space Jam,1996,88 min,"Animation, Adventure, Comedy",6.5,59,200902,$90.46M
tt9114286,Black Panther: Wakanda Forever,2022,161 min,"Action, Adventure, Drama",6.9,67,200652,NA
tt0362270,Die Tiefseetaucher,2004,119 min,"Action, Adventure, Comedy",7.2,62,200560,$24.01M
tt1120985,Blue Valentine,2010,112 min,"Drama, Romance",7.3,81,200464,$9.74M
tt1111422,Die Entführung der U-Bahn Pelham 1 2 3,2009,106 min,"Action, Crime, Thriller",6.4,55,200126,$65.45M
tt0101540,Kap der Angst,1991,128 min,"Crime, Thriller",7.3,73,200101,$79.10M
tt0477080,Unstoppable - Außer Kontrolle,2010,98 min,"Action, Thriller",6.8,69,200076,$81.56M
tt0118571,Air Force One,1997,124 min,"Action, Drama, Thriller",6.5,61,200038,$172.96M
tt0363988,Das geheime Fenster,2004,96 min,"Drama, Mystery, Thriller",6.5,46,199898,$48.02M
tt0117998,Twister,1996,113 min,"Action, Adventure, Thriller",6.4,68,199874,$241.72M
tt10954984,Nope,2022,130 min,"Horror, Mystery, Sci-Fi",6.9,77,199600,NA
tt0114898,Waterworld,1995,135 min,"Action, Adventure, Sci-Fi",6.2,56,199527,$88.25M
tt0050825,Wege zum Ruhm,1957,88 min,"Drama, War",8.4,90,199448,NA
tt0985694,Machete,2010,105 min,"Action, Crime, Thriller",6.6,60,199320,$26.59M
tt1458175,72 Stunden - The Next Three Days,2010,133 min,"Action, Crime, Drama",7.3,52,199306,$21.15M
tt1013743,Knight and Day,2010,109 min,"Action, Adventure, Comedy",6.3,46,199211,$76.42M
tt0366551,Harold & Kumar,2004,88 min,"Adventure, Comedy",7,64,199030,$18.23M
tt0829150,Dracula Untold,2014,92 min,"Action, Drama, Fantasy",6.2,40,198993,$56.28M
tt11866324,Prey,2022,100 min,"Action, Adventure, Drama",7.2,71,198815,NA
tt1723811,Shame,2011,101 min,Drama,7.2,72,198572,$4.00M
tt7846844,Enola Holmes,2020,123 min,"Action, Adventure, Crime",6.6,68,198426,NA
tt2316411,Enemy,2013,91 min,"Drama, Mystery, Thriller",6.9,61,198356,$1.01M
tt0432021,Resident Evil: Extinction,2007,94 min,"Action, Horror, Sci-Fi",6.2,41,198348,$50.65M
tt1700841,Sausage Paarty - Es geht um die Wurst,2016,89 min,"Animation, Adventure, Comedy",6.1,66,198224,$97.69M
tt0102798,Robin Hood - König der Diebe,1991,143 min,"Action, Adventure, Drama",6.9,51,197744,$165.50M
tt5606664,Stephen Kings Doctor Sleeps Erwachen,2019,152 min,"Drama, Fantasy, Horror",7.3,59,197601,$31.58M
tt0337563,30 über Nacht,2004,98 min,"Comedy, Fantasy, Romance",6.2,57,197368,$57.23M
tt0120347,James Bond 007 - Der Morgen stirbt nie,1997,119 min,"Action, Adventure, Thriller",6.5,52,197336,$125.33M
tt0489270,Saw 3,2006,108 min,"Crime, Horror, Mystery",6.2,48,197164,$80.24M
tt2406566,Atomic Blonde,2017,115 min,"Action, Thriller",6.7,63,197089,$51.69M
tt1606389,Für immer Liebe,2012,104 min,"Drama, Romance",6.8,43,197076,$125.01M
tt0120685,Godzilla,1998,139 min,"Action, Sci-Fi, Thriller",5.4,32,195959,$136.31M
tt0120630,Hennen rennen,2000,84 min,"Animation, Adventure, Comedy",7.1,88,195945,$106.83M
tt1489889,Central Intelligence,2016,107 min,"Action, Comedy, Crime",6.3,52,195874,$127.44M
tt1216475,Cars 2,2011,106 min,"Animation, Adventure, Comedy",6.2,57,195733,$191.45M
tt2446042,96 Hours - Taken 3,2014,108 min,"Action, Crime, Thriller",6,26,195654,$89.26M
tt0084602,Das Auge des Tigers,1982,99 min,"Drama, Sport",6.8,57,195545,$125.05M
tt0986264,Taare Zameen Par: Ein Stern auf Erden,2007,165 min,"Drama, Family",8.3,NA,195371,$1.22M
tt0268126,Adaption - Der Orchideen-Dieb,2002,115 min,"Comedy, Drama",7.7,83,195285,$22.25M
tt0275847,Lilo & Stitch,2002,85 min,"Animation, Adventure, Comedy",7.3,73,195215,$145.79M
tt0870154,Jungle Cruise,2021,127 min,"Action, Adventure, Comedy",6.6,50,195123,$116.99M
tt0139134,Eiskalte Engel,1999,97 min,"Drama, Romance",6.8,56,195071,$38.33M
tt0094012,Mel Brooks' Spaceballs,1987,96 min,"Adventure, Comedy, Sci-Fi",7.1,46,194543,$38.12M
tt0111282,Stargate,1994,116 min,"Action, Adventure, Sci-Fi",7,42,194392,$71.57M
tt0241303,Chocolat... ein kleiner Biss genügt!,2000,121 min,"Drama, Romance",7.3,64,194321,$71.51M
tt0375063,Sideways,2004,127 min,"Comedy, Drama, Romance",7.5,94,194287,$71.50M
tt1872194,Der Richter - Recht oder Ehre,2014,141 min,"Crime, Drama",7.4,48,193932,$47.12M
tt5074352,Dangal: Die Hoffnung auf den großen Sieg,2016,161 min,"Action, Biography, Drama",8.3,NA,193874,$12.39M
tt2345759,Die Mumie,2017,111 min,"Action, Adventure, Fantasy",5.4,34,193505,$80.10M
tt0106856,Falling Down: Ein ganz normaler Tag,1993,113 min,"Action, Crime, Drama",7.6,56,193490,$40.90M
tt0058150,James Bond 007 - Goldfinger,1964,110 min,"Action, Adventure, Thriller",7.7,87,193425,$51.08M
tt0418763,Jarhead - Willkommen im Dreck,2005,125 min,"Biography, Drama, War",7,58,193362,$62.66M
tt0172493,Durchgeknallt,1999,127 min,"Biography, Drama",7.3,51,193289,$28.87M
tt0116209,Der englische Patient,1996,162 min,"Drama, Romance, War",7.4,87,192837,$78.65M
tt0056869,Die Vögel,1963,119 min,"Drama, Horror, Mystery",7.6,90,192592,$11.40M
tt5519340,Bright,2017,117 min,"Action, Fantasy, Thriller",6.3,29,192392,NA
tt2557490,A Million Ways To Die In The West,2014,116 min,"Comedy, Western",6.1,44,191961,$43.14M
tt0814255,Percy Jackson: Diebe im Olymp,2010,118 min,"Adventure, Family, Fantasy",5.8,47,191876,$88.76M
tt0074285,Carrie: Des Satans jüngste Tochter,1976,98 min,"Horror, Mystery",7.4,86,191838,$33.80M
tt2053463,Side Effects - Tödliche Nebenwirkungen,2013,106 min,"Crime, Drama, Mystery",7.1,75,191677,$32.17M
tt1213641,Aufbruch zum Mond,2018,141 min,"Biography, Drama, History",7.3,84,191570,$44.94M
tt0114148,Pocahontas,1995,81 min,"Animation, Adventure, Drama",6.7,58,191125,$141.60M
tt1646987,Zorn der Titanen,2012,99 min,"Action, Adventure, Fantasy",5.7,37,191110,$83.67M
tt0385752,Der goldene Kompass,2007,113 min,"Adventure, Family, Fantasy",6.1,51,191109,$70.11M
tt6565702,X-Men: Dark Phoenix,2019,113 min,"Action, Adventure, Sci-Fi",5.7,43,190922,$65.85M
tt2338151,"PK - Andere Sterne, Andere Sitten",2014,153 min,"Comedy, Drama, Sci-Fi",8.1,NA,190709,$10.62M
tt0183790,Ritter aus Leidenschaft,2001,132 min,"Action, Adventure, Romance",6.9,56,190608,$56.57M
tt0120863,Der schmale Grat,1998,170 min,"Drama, History, War",7.6,78,190475,$36.40M
tt1469304,Baywatch,2017,116 min,"Action, Comedy, Crime",5.5,37,190403,$58.06M
tt3631112,Girl on the Train,2016,112 min,"Crime, Drama, Mystery",6.5,48,190275,$75.40M
tt0352248,Das Comeback,2005,144 min,"Biography, Drama, Romance",8,69,190252,$61.65M
tt1617661,Jupiter Ascending,2015,127 min,"Action, Adventure, Sci-Fi",5.3,40,190148,$47.39M
tt0756683,The Man from Earth,2007,87 min,"Drama, Fantasy, Mystery",7.9,NA,190097,NA
tt0094625,Akira,1988,124 min,"Animation, Action, Drama",8,67,190008,$0.55M
tt0244244,Passwort: Swordfish,2001,99 min,"Action, Crime, Thriller",6.5,32,189928,$69.77M
tt2873282,Red Sparrow,2018,140 min,"Action, Drama, Thriller",6.6,53,189739,$46.87M
