id,stars,n
tt2302755,4,12170
tt2302755,5,27365
tt2302755,6,61857
tt2302755,7,79864
tt2302755,8,45792
tt2302755,9,17250
tt2302755,10,20017
tt2302966,1,807
tt2302966,2,242
tt2302966,3,289
tt2302966,4,457
tt2302966,5,864
tt2302966,6,1748
tt2302966,7,3304
tt2302966,8,3985
tt2302966,9,3340
tt2302966,10,7074
tt2304771,1,550
tt2304771,2,109
tt2304771,3,190
tt2304771,4,407
tt2304771,5,1356
tt2304771,6,4392
tt2304771,7,9650
tt2304771,8,6660
tt2304771,9,2408
tt2304771,10,2605
tt2304933,1,5346
tt2304933,2,4733
tt2304933,3,8473
tt2304933,4,14550
tt2304933,5,24508
tt2304933,6,23737
tt2304933,7,14263
tt2304933,8,6640
tt2304933,9,2715
tt2304933,10,6759
tt2304953,1,405
tt2304953,2,388
tt2304953,3,813
tt2304953,4,1719
tt2304953,5,4249
tt2304953,6,6373
tt2304953,7,3937
tt2304953,8,1336
tt2304953,9,384
tt2304953,10,632
tt2305051,1,1254
tt2305051,2,688
tt2305051,3,1133
tt2305051,4,2318
tt2305051,5,6542
tt2305051,6,19611
tt2305051,7,45274
tt2305051,8,34234
tt2305051,9,12256
tt2305051,10,7827
tt2309021,1,694
tt2309021,2,561
tt2309021,3,944
tt2309021,4,1808
tt2309021,5,3834
tt2309021,6,5633
tt2309021,7,4571
tt2309021,8,2091
tt2309021,9,657
tt2309021,10,703
tt2309260,1,2352
tt2309260,2,2014
tt2309260,3,2785
tt2309260,4,3605
tt2309260,5,3636
tt2309260,6,2770
tt2309260,7,1640
tt2309260,8,867
tt2309260,9,312
tt2309260,10,928
tt2309961,1,653
tt2309961,2,458
tt2309961,3,679
tt2309961,4,1363
tt2309961,5,2981
tt2309961,6,6073
tt2309961,7,6465
tt2309961,8,3469
tt2309961,9,1100
tt2309961,10,1171
tt2310332,1,5842
tt2310332,2,3549
tt2310332,3,6621
tt2310332,4,12693
tt2310332,5,28525
tt2310332,6,63908
tt2310332,7,129934
tt2310332,8,139885
tt2310332,9,69614
tt2310332,10,79607
tt2312718,1,975
tt2312718,2,785
tt2312718,3,1738
tt2312718,4,4075
tt2312718,5,11981
tt2312718,6,32986
tt2312718,7,39787
tt2312718,8,17026
tt2312718,9,5446
tt2312718,10,7829
tt2316204,1,7439
tt2316204,2,4911
tt2316204,3,8207
tt2316204,4,15080
tt2316204,5,32090
tt2316204,6,67803
tt2316204,7,81975
tt2316204,8,41660
tt2316204,9,13164
tt2316204,10,13463
tt2316411,1,4281
tt2316411,2,2507
tt2316411,3,3812
tt2316411,4,6777
tt2316411,5,14801
tt2316411,6,33183
tt2316411,7,56507
tt2316411,8,44734
tt2316411,9,19354
tt2316411,10,12411
tt2316801,1,400
tt2316801,2,290
tt2316801,3,630
tt2316801,4,1178
tt2316801,5,2522
tt2316801,6,4874
tt2316801,7,5269
tt2316801,8,3032
tt2316801,9,1304
tt2316801,10,2018
tt2317225,1,706
tt2317225,2,594
tt2317225,3,1118
tt2317225,4,2242
tt2317225,5,4833
tt2317225,6,8079
tt2317225,7,7240
tt2317225,8,3799
tt2317225,9,1380
tt2317225,10,1521
tt2317337,1,747
tt2317337,2,186
tt2317337,3,209
tt2317337,4,402
tt2317337,5,936
tt2317337,6,2818
tt2317337,7,9178
tt2317337,8,14640
tt2317337,9,8193
tt2317337,10,6682
tt2318092,1,1242
tt2318092,2,890
tt2318092,3,1489
tt2318092,4,2559
tt2318092,5,5531
tt2318092,6,9821
tt2318092,7,9782
tt2318092,8,6029
tt2318092,9,2955
tt2318092,10,5643
tt2321405,1,236
tt2321405,2,74
tt2321405,3,119
tt2321405,4,208
tt2321405,5,559
tt2321405,6,2057
tt2321405,7,6169
tt2321405,8,9551
tt2321405,9,4707
tt2321405,10,2755
tt2321549,1,5787
tt2321549,2,3650
tt2321549,3,5859
tt2321549,4,10346
tt2321549,5,20997
tt2321549,6,40884
tt2321549,7,60551
tt2321549,8,46883
tt2321549,9,20599
tt2321549,10,14051
tt2322441,1,72042
tt2322441,2,25199
tt2322441,3,29912
tt2322441,4,35831
tt2322441,5,41247
tt2322441,6,33125
tt2322441,7,23394
tt2322441,8,15699
tt2322441,9,8752
tt2322441,10,38025
tt2326554,1,846
tt2326554,2,438
tt2326554,3,700
tt2326554,4,1138
tt2326554,5,2534
tt2326554,6,5359
tt2326554,7,9936
tt2326554,8,9026
tt2326554,9,3830
tt2326554,10,2648
tt2326612,1,910
tt2326612,2,716
tt2326612,3,1351
tt2326612,4,2733
tt2326612,5,5931
tt2326612,6,9872
tt2326612,7,7527
tt2326612,8,3115
tt2326612,9,948
tt2326612,10,1178
tt2328900,1,1821
tt2328900,2,920
tt2328900,3,1326
tt2328900,4,2523
tt2328900,5,6226
tt2328900,6,14363
tt2328900,7,14477
tt2328900,8,6553
tt2328900,9,1886
tt2328900,10,1852
tt2331143,1,198
tt2331143,2,82
tt2331143,3,117
tt2331143,4,252
tt2331143,5,562
tt2331143,6,1724
tt2331143,7,6344
tt2331143,8,9972
tt2331143,9,4349
tt2331143,10,2232
tt2333784,1,4059
tt2333784,2,2951
tt2333784,3,6059
tt2333784,4,11847
tt2333784,5,27148
tt2333784,6,50971
tt2333784,7,42588
tt2333784,8,19178
tt2333784,9,7131
tt2333784,10,13544
tt2333804,1,1583
tt2333804,2,1161
tt2333804,3,1899
tt2333804,4,3518
tt2333804,5,6979
tt2333804,6,11237
tt2333804,7,10771
tt2333804,8,6274
tt2333804,9,2489
tt2333804,10,2331
tt2334649,1,1020
tt2334649,2,595
tt2334649,3,544
tt2334649,4,988
tt2334649,5,2716
tt2334649,6,8174
tt2334649,7,23195
tt2334649,8,26980
tt2334649,9,11039
tt2334649,10,7642
tt2334871,1,7214
tt2334871,2,2050
tt2334871,3,2852
tt2334871,4,4551
tt2334871,5,6472
tt2334871,6,5668
tt2334871,7,3352
tt2334871,8,1672
tt2334871,9,623
tt2334871,10,1699
tt2334873,1,1834
tt2334873,2,1025
tt2334873,3,1772
tt2334873,4,3582
tt2334873,5,9601
tt2334873,6,28113
tt2334873,7,65958
tt2334873,8,59672
tt2334873,9,22226
tt2334873,10,11936
tt2334879,1,5220
tt2334879,2,3405
tt2334879,3,5685
tt2334879,4,11226
tt2334879,5,26085
tt2334879,6,55098
tt2334879,7,60767
tt2334879,8,31233
tt2334879,9,11642
tt2334879,10,15157
tt2338151,1,13331
tt2338151,2,1648
tt2338151,3,1481
tt2338151,4,1992
tt2338151,5,3811
tt2338151,6,8330
tt2338151,7,21252
tt2338151,8,39960
tt2338151,9,41806
tt2338151,10,57116
tt2339741,1,1416
tt2339741,2,1554
tt2339741,3,2777
tt2339741,4,5179
tt2339741,5,7077
tt2339741,6,5285
tt2339741,7,2722
tt2339741,8,1130
tt2339741,9,447
tt2339741,10,1189
tt2343793,1,668
tt2343793,2,456
tt2343793,3,807
tt2343793,4,1570
tt2343793,5,3376
tt2343793,6,6709
tt2343793,7,7335
tt2343793,8,4271
tt2343793,9,1622
tt2343793,10,1719
tt2345737,1,1480
tt2345737,2,978
tt2345737,3,1466
tt2345737,4,2722
tt2345737,5,5634
tt2345737,6,11008
tt2345737,7,13078
tt2345737,8,7797
tt2345737,9,2692
tt2345737,10,2404
tt2345759,1,7791
tt2345759,2,7083
tt2345759,3,12350
tt2345759,4,21694
tt2345759,5,41398
tt2345759,6,49073
tt2345759,7,30948
tt2345759,8,11767
tt2345759,9,3976
tt2345759,10,7436
tt2347569,1,792
tt2347569,2,523
tt2347569,3,790
tt2347569,4,1466
tt2347569,5,3485
tt2347569,6,9342
tt2347569,7,22908
tt2347569,8,26746
tt2347569,9,12497
tt2347569,10,7475
tt2349144,1,384
tt2349144,2,238
tt2349144,3,472
tt2349144,4,1115
tt2349144,5,3015
tt2349144,6,6918
tt2349144,7,7567
tt2349144,8,3366
tt2349144,9,840
tt2349144,10,715
tt2350496,1,558
tt2350496,2,164
tt2350496,3,240
tt2350496,4,439
tt2350496,5,1132
tt2350496,6,3691
tt2350496,7,11823
tt2350496,8,19736
tt2350496,9,11145
tt2350496,10,8426
tt2355495,1,367
tt2355495,2,305
tt2355495,3,553
tt2355495,4,1103
tt2355495,5,2550
tt2355495,6,5394
tt2355495,7,7150
tt2355495,8,3959
tt2355495,9,1698
tt2355495,10,2449
tt2356180,1,1838
tt2356180,2,407
tt2356180,3,356
tt2356180,4,521
tt2356180,5,1177
tt2356180,6,2793
tt2356180,7,7889
tt2356180,8,16495
tt2356180,9,18117
tt2356180,10,19595
tt2357129,1,3521
tt2357129,2,1742
tt2357129,3,3311
tt2357129,4,6996
tt2357129,5,16499
tt2357129,6,27422
tt2357129,7,21761
tt2357129,8,9150
tt2357129,9,3197
tt2357129,10,6053
tt2357291,1,1303
tt2357291,2,1032
tt2357291,3,2104
tt2357291,4,4714
tt2357291,5,11998
tt2357291,6,25848
tt2357291,7,23955
tt2357291,8,10869
tt2357291,9,3958
tt2357291,10,7318
tt2358891,1,1233
tt2358891,2,744
tt2358891,3,1062
tt2358891,4,1755
tt2358891,5,3463
tt2358891,6,7172
tt2358891,7,16223
tt2358891,8,25782
tt2358891,9,19493
tt2358891,10,15733
tt2358925,1,1145
tt2358925,2,1118
tt2358925,3,2002
tt2358925,4,3928
tt2358925,5,7880
tt2358925,6,9388
tt2358925,7,5039
tt2358925,8,1853
tt2358925,9,564
tt2358925,10,1097
tt2359024,1,662
tt2359024,2,464
tt2359024,3,737
tt2359024,4,1499
tt2359024,5,4182
tt2359024,6,12263
tt2359024,7,25718
tt2359024,8,19903
tt2359024,9,6568
tt2359024,10,3155
tt2359810,1,1153
tt2359810,2,301
tt2359810,3,351
tt2359810,4,534
tt2359810,5,1127
tt2359810,6,2497
tt2359810,7,5670
tt2359810,8,8322
tt2359810,9,6065
tt2359810,10,7190
tt2361317,1,982
tt2361317,2,637
tt2361317,3,1057
tt2361317,4,2664
tt2361317,5,6853
tt2361317,6,15917
tt2361317,7,17338
tt2361317,8,7776
tt2361317,9,2100
tt2361317,10,2727
tt2361509,1,1685
tt2361509,2,1136
tt2361509,3,2024
tt2361509,4,4139
tt2361509,5,12447
tt2361509,6,37276
tt2361509,7,82947
tt2361509,8,66001
tt2361509,9,26295
tt2361509,10,22437
tt2364841,1,1471
tt2364841,2,1362
tt2364841,3,2775
tt2364841,4,6179
tt2364841,5,14210
tt2364841,6,19351
tt2364841,7,11568
tt2364841,8,3843
tt2364841,9,1223
tt2364841,10,2415
tt2365580,1,376
tt2365580,2,238
tt2365580,3,420
tt2365580,4,927
tt2365580,5,2342
tt2365580,6,5294
tt2365580,7,6795
tt2365580,8,3760
tt2365580,9,1407
tt2365580,10,1282
tt2368553,1,822
tt2368553,2,552
tt2368553,3,829
tt2368553,4,1465
tt2368553,5,2912
tt2368553,6,5132
tt2368553,7,4503
tt2368553,8,2264
tt2368553,9,923
tt2368553,10,1885
tt2368619,1,575
tt2368619,2,362
tt2368619,3,671
tt2368619,4,1797
tt2368619,5,5567
tt2368619,6,14052
tt2368619,7,14104
tt2368619,8,5479
tt2368619,9,1527
tt2368619,10,1697
tt2369135,1,3550
tt2369135,2,2757
tt2369135,3,4668
tt2369135,4,8792
tt2369135,5,17803
tt2369135,6,34573
tt2369135,7,43483
tt2369135,8,26750
tt2369135,9,11325
tt2369135,10,19295
tt2370248,1,692
tt2370248,2,337
tt2370248,3,461
tt2370248,4,787
tt2370248,5,1786
tt2370248,6,5385
tt2370248,7,16914
tt2370248,8,30328
tt2370248,9,19661
tt2370248,10,12565
tt2372222,1,5495
tt2372222,2,1244
tt2372222,3,1276
tt2372222,4,1946
tt2372222,5,3030
tt2372222,6,3378
tt2372222,7,2936
tt2372222,8,2142
tt2372222,9,4580
tt2372222,10,44864
tt2372678,1,1241
tt2372678,2,652
tt2372678,3,905
tt2372678,4,1122
tt2372678,5,1790
tt2372678,6,3569
tt2372678,7,6422
tt2372678,8,5271
tt2372678,9,2525
tt2372678,10,2761
tt2375559,1,2787
tt2375559,2,332
tt2375559,3,308
tt2375559,4,360
tt2375559,5,557
tt2375559,6,1060
tt2375559,7,1969
tt2375559,8,3718
tt2375559,9,7243
tt2375559,10,27403
tt2377322,1,1377
tt2377322,2,1235
tt2377322,3,2385
tt2377322,4,5002
tt2377322,5,10706
tt2377322,6,20645
tt2377322,7,20430
tt2377322,8,10031
tt2377322,9,3434
tt2377322,10,4417
tt2377938,1,966
tt2377938,2,207
tt2377938,3,249
tt2377938,4,415
tt2377938,5,948
tt2377938,6,2535
tt2377938,7,8560
tt2377938,8,17149
tt2377938,9,12590
tt2377938,10,13411
tt2378281,1,652
tt2378281,2,248
tt2378281,3,365
tt2378281,4,587
tt2378281,5,1240
tt2378281,6,2693
tt2378281,7,5662
tt2378281,8,7634
tt2378281,9,4572
tt2378281,10,7837
tt2378507,1,570
tt2378507,2,206
tt2378507,3,321
tt2378507,4,627
tt2378507,5,1718
tt2378507,6,4851
tt2378507,7,10813
tt2378507,8,9056
tt2378507,9,3511
tt2378507,10,2970
tt2379713,1,4764
tt2379713,2,3132
tt2379713,3,5845
tt2379713,4,13042
tt2379713,5,35421
tt2379713,6,95404
tt2379713,7,152076
tt2379713,8,84490
tt2379713,9,27364
tt2379713,10,24475
tt2380307,1,3812
tt2380307,2,988
tt2380307,3,1346
tt2380307,4,2555
tt2380307,5,6674
tt2380307,6,21201
tt2380307,7,69151
tt2380307,8,145504
tt2380307,9,138732
tt2380307,10,128082
tt2381111,1,790
tt2381111,2,394
tt2381111,3,759
tt2381111,4,1644
tt2381111,5,5084
tt2381111,6,15856
tt2381111,7,42373
tt2381111,8,45502
tt2381111,9,19599
tt2381111,10,12363
tt2381249,1,2029
tt2381249,2,958
tt2381249,3,1711
tt2381249,4,3778
tt2381249,5,12122
tt2381249,6,41945
tt2381249,7,122273
tt2381249,8,121244
tt2381249,9,43187
tt2381249,10,29441
tt2381941,1,3077
tt2381941,2,1934
tt2381941,3,3655
tt2381941,4,8428
tt2381941,5,23206
tt2381941,6,59741
tt2381941,7,83856
tt2381941,8,41936
tt2381941,9,13853
tt2381941,10,14198
tt2381991,1,1710
tt2381991,2,1587
tt2381991,3,3249
tt2381991,4,6913
tt2381991,5,16737
tt2381991,6,33598
tt2381991,7,27644
tt2381991,8,11470
tt2381991,9,3780
tt2381991,10,5955
tt2382009,1,3288
tt2382009,2,1517
tt2382009,3,2315
tt2382009,4,4141
tt2382009,5,8577
tt2382009,6,17053
tt2382009,7,25139
tt2382009,8,17591
tt2382009,9,7968
tt2382009,10,6571
tt2382320,1,6832
tt2382320,2,3127
tt2382320,3,4540
tt2382320,4,7381
tt2382320,5,18355
tt2382320,6,49410
tt2382320,7,113333
tt2382320,8,115711
tt2382320,9,50236
tt2382320,10,40219
tt2382396,1,791
tt2382396,2,428
tt2382396,3,713
tt2382396,4,1380
tt2382396,5,3596
tt2382396,6,9324
tt2382396,7,16811
tt2382396,8,10253
tt2382396,9,3185
tt2382396,10,2908
tt2386404,1,551
tt2386404,2,417
tt2386404,3,572
tt2386404,4,1146
tt2386404,5,2354
tt2386404,6,4555
tt2386404,7,5658
tt2386404,8,3281
tt2386404,9,1246
tt2386404,10,1278
tt2386490,1,781
tt2386490,2,349
tt2386490,3,689
tt2386490,4,1506
tt2386490,5,4725
tt2386490,6,15306
tt2386490,7,38597
tt2386490,8,37579
tt2386490,9,16083
tt2386490,10,17622
tt2387433,1,1166
tt2387433,2,997
tt2387433,3,1890
tt2387433,4,4131
tt2387433,5,9804
tt2387433,6,19828
tt2387433,7,20494
tt2387433,8,10224
tt2387433,9,3734
tt2387433,10,4762
tt2387499,1,937
tt2387499,2,947
tt2387499,3,1881
tt2387499,4,4507
tt2387499,5,12115
tt2387499,6,21307
tt2387499,7,13843
tt2387499,8,4933
tt2387499,9,1496
tt2387499,10,2298
tt2387559,1,962
tt2387559,2,731
tt2387559,3,1503
tt2387559,4,3523
tt2387559,5,9854
tt2387559,6,23290
tt2387559,7,23631
tt2387559,8,9964
tt2387559,9,3044
tt2387559,10,3976
tt2388637,1,439
tt2388637,2,286
tt2388637,3,469
tt2388637,4,1107
tt2388637,5,2625
tt2388637,6,5594
tt2388637,7,6242
tt2388637,8,3227
tt2388637,9,1157
tt2388637,10,1037
tt2388715,1,2416
tt2388715,2,1751
tt2388715,3,3048
tt2388715,4,6239
tt2388715,5,13974
tt2388715,6,29531
tt2388715,7,37920
tt2388715,8,21886
tt2388715,9,7765
tt2388715,10,7515
tt2388771,1,868
tt2388771,2,640
tt2388771,3,1177
tt2388771,4,2675
tt2388771,5,7138
tt2388771,6,16479
tt2388771,7,18603
tt2388771,8,9016
tt2388771,9,2977
tt2388771,10,3598
tt2390361,1,424
tt2390361,2,263
tt2390361,3,485
tt2390361,4,1118
tt2390361,5,3358
tt2390361,6,11341
tt2390361,7,24149
tt2390361,8,15495
tt2390361,9,4505
tt2390361,10,2823
tt2393845,1,510
tt2393845,2,428
tt2393845,3,913
tt2393845,4,1894
tt2393845,5,4384
tt2393845,6,7392
tt2393845,7,5143
tt2393845,8,1813
tt2393845,9,484
tt2393845,10,735
tt2395427,1,12180
tt2395427,2,5101
tt2395427,3,8287
tt2395427,4,17262
tt2395427,5,42710
tt2395427,6,115216
tt2395427,7,247886
tt2395427,8,223050
tt2395427,9,99024
tt2395427,10,101272
tt2395469,1,3859
tt2395469,2,441
tt2395469,3,356
tt2395469,4,459
tt2395469,5,953
tt2395469,6,2189
tt2395469,7,5785
tt2395469,8,9877
tt2395469,9,8360
tt2395469,10,8413
tt2396589,1,719
tt2396589,2,207
tt2396589,3,268
tt2396589,4,562
tt2396589,5,1691
tt2396589,6,5404
tt2396589,7,15423
tt2396589,8,16995
tt2396589,9,6058
tt2396589,10,3474
tt2397535,1,2847
tt2397535,2,1428
tt2397535,3,2481
tt2397535,4,4439
tt2397535,5,10805
tt2397535,6,29430
tt2397535,7,73831
tt2397535,8,88808
tt2397535,9,42980
tt2397535,10,30272
tt2398231,1,669
tt2398231,2,411
tt2398231,3,686
tt2398231,4,1343
tt2398231,5,3282
tt2398231,6,7784
tt2398231,7,10801
tt2398231,8,5732
tt2398231,9,1692
tt2398231,10,1528
tt2398241,1,572
tt2398241,2,401
tt2398241,3,750
tt2398241,4,1541
tt2398241,5,3740
tt2398241,6,6308
tt2398241,7,4392
tt2398241,8,2000
tt2398241,9,754
tt2398241,10,1858
tt2398249,1,1476
tt2398249,2,1099
tt2398249,3,1502
tt2398249,4,2427
tt2398249,5,3730
tt2398249,6,4662
tt2398249,7,3845
tt2398249,8,2272
tt2398249,9,871
tt2398249,10,1333
tt2400463,1,2274
tt2400463,2,1657
tt2400463,3,2567
tt2400463,4,4814
tt2400463,5,10501
tt2400463,6,23963
tt2400463,7,35150
tt2400463,8,20570
tt2400463,9,6391
tt2400463,10,4163
tt2401807,1,1564
tt2401807,2,1350
tt2401807,3,2136
tt2401807,4,3537
tt2401807,5,5869
tt2401807,6,5139
tt2401807,7,2602
tt2401807,8,1127
tt2401807,9,378
tt2401807,10,1104
tt2401878,1,1316
tt2401878,2,779
tt2401878,3,1219
tt2401878,4,1964
tt2401878,5,4339
tt2401878,6,9530
tt2401878,7,18413
tt2401878,8,19105
tt2401878,9,10063
tt2401878,10,6164
tt2402101,1,637
tt2402101,2,521
tt2402101,3,1122
tt2402101,4,2753
tt2402101,5,6642
tt2402101,6,14035
tt2402101,7,12733
tt2402101,8,4909
tt2402101,9,1324
tt2402101,10,1454
tt2402105,1,589
tt2402105,2,442
tt2402105,3,757
tt2402105,4,1624
tt2402105,5,3985
tt2402105,6,7601
tt2402105,7,7051
tt2402105,8,3036
tt2402105,9,858
tt2402105,10,1100
tt2402157,1,805
tt2402157,2,683
tt2402157,3,1455
tt2402157,4,3454
tt2402157,5,8786
tt2402157,6,20456
tt2402157,7,20078
tt2402157,8,7942
tt2402157,9,2225
tt2402157,10,2870
tt2402927,1,2079
tt2402927,2,892
tt2402927,3,1436
tt2402927,4,2905
tt2402927,5,7518
tt2402927,6,18462
tt2402927,7,35545
tt2402927,8,32257
tt2402927,9,16257
tt2402927,10,15418
tt2403021,1,2741
tt2403021,2,2005
tt2403021,3,3311
tt2403021,4,5235
tt2403021,5,8914
tt2403021,6,10367
tt2403021,7,6983
tt2403021,8,3125
tt2403021,9,1101
tt2403021,10,2067
tt2403029,1,5708
tt2403029,2,3142
tt2403029,3,2938
tt2403029,4,2520
tt2403029,5,2217
tt2403029,6,1435
tt2403029,7,925
tt2403029,8,580
tt2403029,9,271
tt2403029,10,1353
tt2404181,1,455
tt2404181,2,136
tt2404181,3,201
tt2404181,4,415
tt2404181,5,1285
tt2404181,6,3905
tt2404181,7,8975
tt2404181,8,8445
tt2404181,9,3797
tt2404181,10,4022
tt2404233,1,6251
tt2404233,2,5253
tt2404233,3,8048
tt2404233,4,12423
tt2404233,5,21808
tt2404233,6,26307
tt2404233,7,18909
tt2404233,8,9269
tt2404233,9,3662
tt2404233,10,7504
tt2404311,1,1565
tt2404311,2,1378
tt2404311,3,2532
tt2404311,4,5701
tt2404311,5,14376
tt2404311,6,32778
tt2404311,7,34794
tt2404311,8,15020
tt2404311,9,4641
tt2404311,10,5653
tt2404425,1,588
tt2404425,2,198
tt2404425,3,343
tt2404425,4,661
tt2404425,5,2143
tt2404425,6,7130
tt2404425,7,18285
tt2404425,8,17906
tt2404425,9,7193
tt2404425,10,5785
tt2404435,1,1827
tt2404435,2,1169
tt2404435,3,2291
tt2404435,4,5066
tt2404435,5,15148
tt2404435,6,41729
tt2404435,7,77495
tt2404435,8,44526
tt2404435,9,13765
tt2404435,10,12179
tt2404461,1,1411
tt2404461,2,333
tt2404461,3,348
tt2404461,4,581
tt2404461,5,1380
tt2404461,6,3755
tt2404461,7,10267
tt2404461,8,15169
tt2404461,9,7930
tt2404461,10,8355
tt2404463,1,3434
tt2404463,2,2116
tt2404463,3,3422
tt2404463,4,6756
tt2404463,5,15769
tt2404463,6,37163
tt2404463,7,48228
tt2404463,8,29061
tt2404463,9,12615
tt2404463,10,16311
tt2406252,1,375
tt2406252,2,185
tt2406252,3,253
tt2406252,4,550
tt2406252,5,1125
tt2406252,6,2617
tt2406252,7,5814
tt2406252,8,5396
tt2406252,9,2315
tt2406252,10,1377
tt2406566,1,2975
tt2406566,2,1730
tt2406566,3,3251
tt2406566,4,6523
tt2406566,5,17224
tt2406566,6,43389
tt2406566,7,63720
tt2406566,8,35960
tt2406566,9,12013
tt2406566,10,10313
tt2424988,1,836
tt2424988,2,294
tt2424988,3,309
tt2424988,4,566
tt2424988,5,1285
tt2424988,6,2595
tt2424988,7,5052
tt2424988,8,4695
tt2424988,9,3326
tt2424988,10,6594
tt2428170,1,1604
tt2428170,2,1156
tt2428170,3,1678
tt2428170,4,2928
tt2428170,5,6266
tt2428170,6,13313
tt2428170,7,16602
tt2428170,8,9168
tt2428170,9,3103
tt2428170,10,2654
tt2431286,1,647
tt2431286,2,221
tt2431286,3,377
tt2431286,4,745
tt2431286,5,2234
tt2431286,6,8663
tt2431286,7,28856
tt2431286,8,37235
tt2431286,9,14514
tt2431286,10,7706
tt2436386,1,1673
tt2436386,2,1121
tt2436386,3,1968
tt2436386,4,3926
tt2436386,5,8981
tt2436386,6,19343
tt2436386,7,23219
tt2436386,8,11717
tt2436386,9,4164
tt2436386,10,5250
tt2438644,1,144
tt2438644,2,63
tt2438644,3,143
tt2438644,4,335
tt2438644,5,1027
tt2438644,6,4076
tt2438644,7,11901
tt2438644,8,8868
tt2438644,9,2641
tt2438644,10,1789
tt2446042,1,3725
tt2446042,2,3644
tt2446042,3,6645
tt2446042,4,12664
tt2446042,5,29366
tt2446042,6,57891
tt2446042,7,45484
tt2446042,8,18947
tt2446042,9,6307
tt2446042,10,10993
tt2446980,1,2160
tt2446980,2,1170
tt2446980,3,2115
tt2446980,4,4671
tt2446980,5,12629
tt2446980,6,33660
tt2446980,7,46478
tt2446980,8,22955
tt2446980,9,6839
tt2446980,10,6255
tt2450186,1,1575
tt2450186,2,1145
tt2450186,3,1761
tt2450186,4,2980
tt2450186,5,5735
tt2450186,6,9739
tt2450186,7,8905
tt2450186,8,5148
tt2450186,9,1895
tt2450186,10,2455
tt2452042,1,605
tt2452042,2,334
tt2452042,3,563
tt2452042,4,1165
tt2452042,5,3100
tt2452042,6,7667
tt2452042,7,14243
tt2452042,8,10337
tt2452042,9,4267
tt2452042,10,4852
tt2452200,1,286
tt2452200,2,211
tt2452200,3,389
tt2452200,4,1040
tt2452200,5,3205
tt2452200,6,8288
tt2452200,7,9410
tt2452200,8,3647
tt2452200,9,974
tt2452200,10,1152
tt2452244,1,1995
tt2452244,2,1606
tt2452244,3,2809
tt2452244,4,5718
tt2452244,5,12802
tt2452244,6,19497
tt2452244,7,14608
tt2452244,8,6535
tt2452244,9,2252
tt2452244,10,3284
tt2452254,1,679
tt2452254,2,448
tt2452254,3,691
tt2452254,4,1209
tt2452254,5,2697
tt2452254,6,5510
tt2452254,7,8298
tt2452254,8,6205
tt2452254,9,2454
tt2452254,10,2016
tt2452386,1,269
tt2452386,2,161
tt2452386,3,325
tt2452386,4,767
tt2452386,5,2635
tt2452386,6,9507
tt2452386,7,24916
tt2452386,8,21968
tt2452386,9,8153
tt2452386,10,5855
tt2461132,1,7824
tt2461132,2,1733
tt2461132,3,1806
tt2461132,4,2434
tt2461132,5,3429
tt2461132,6,3497
tt2461132,7,3018
tt2461132,8,2133
tt2461132,9,2440
tt2461132,10,10116
tt2461150,1,1133
tt2461150,2,1051
tt2461150,3,2061
tt2461150,4,4565
tt2461150,5,11330
tt2461150,6,17342
tt2461150,7,11517
tt2461150,8,4240
tt2461150,9,1347
tt2461150,10,2030
tt2463208,1,1629
tt2463208,2,1202
tt2463208,3,2591
tt2463208,4,6065
tt2463208,5,17769
tt2463208,6,47015
tt2463208,7,66510
tt2463208,8,36145
tt2463208,9,12982
tt2463208,10,15441
tt2463288,1,1163
tt2463288,2,1079
tt2463288,3,1971
tt2463288,4,3970
tt2463288,5,8742
tt2463288,6,15717
tt2463288,7,12401
tt2463288,8,5347
tt2463288,9,1931
tt2463288,10,3044
tt2467046,1,12972
tt2467046,2,5952
tt2467046,3,5278
tt2467046,4,4754
tt2467046,5,3762
tt2467046,6,2404
tt2467046,7,1585
tt2467046,8,939
tt2467046,9,595
tt2467046,10,2332
tt2471640,1,1093
tt2471640,2,153
tt2471640,3,149
tt2471640,4,214
tt2471640,5,527
tt2471640,6,1186
tt2471640,7,2558
tt2471640,8,3289
tt2471640,9,2338
tt2471640,10,10729
tt2473510,1,2549
tt2473510,2,2150
tt2473510,3,3149
tt2473510,4,4950
tt2473510,5,5997
tt2473510,6,4619
tt2473510,7,2608
tt2473510,8,1262
tt2473510,9,469
tt2473510,10,1138
tt2473602,1,369
tt2473602,2,135
tt2473602,3,200
tt2473602,4,565
tt2473602,5,1639
tt2473602,6,4674
tt2473602,7,8859
tt2473602,8,5123
tt2473602,9,1649
tt2473602,10,1994
tt2473682,1,3444
tt2473682,2,2317
tt2473682,3,3656
tt2473682,4,6024
tt2473682,5,9144
tt2473682,6,7992
tt2473682,7,5308
tt2473682,8,2525
tt2473682,9,1013
tt2473682,10,2269
tt2473794,1,505
tt2473794,2,379
tt2473794,3,637
tt2473794,4,1067
tt2473794,5,2352
tt2473794,6,4934
tt2473794,7,7304
tt2473794,8,5389
tt2473794,9,2321
tt2473794,10,1382
tt2479478,1,5069
tt2479478,2,3314
tt2479478,3,4227
tt2479478,4,6050
tt2479478,5,9169
tt2479478,6,9329
tt2479478,7,6168
tt2479478,8,3009
tt2479478,9,1238
tt2479478,10,3055
tt2479800,1,712
tt2479800,2,484
tt2479800,3,859
tt2479800,4,1873
tt2479800,5,4021
tt2479800,6,7304
tt2479800,7,7525
